t,x,y,yaw,steer,l,r
233.53,-0.132,1.862,0.0459,-2,0,0
233.63,-0.132,1.862,0.0459,-2,0,0
233.73,-2.427,1.788,1.6167,-2,0,0
233.84,-2.427,1.788,1.6167,-2,0,0
233.94,-0.132,1.862,0.0459,-2,0,0
234.04,-0.132,1.862,0.0459,-2,0,0
234.14,-2.427,1.788,1.6167,-2,0,0
234.25,-2.427,1.788,1.6167,-2,0,0
234.35,-0.132,1.862,0.0459,-2,0,0
234.45,-2.427,1.788,1.6167,-2,0,0
234.55,-2.427,1.788,1.6167,-2,0,0
234.65,-2.427,1.788,1.6167,-2,0,0
234.75,-2.427,1.788,1.6167,-2,0,0
234.86,-2.427,1.788,1.6167,-2,0,0
234.96,-0.132,1.862,0.0459,-2,0,0
235.07,-0.132,1.862,0.0459,-2,0,0
235.17,-2.427,1.788,1.6167,-2,0,0
235.27,-0.132,1.862,0.0459,-2,0,0
235.37,-0.132,1.862,0.0459,-2,0,0
235.48,-2.427,1.788,1.6167,-2,0,0
235.58,-2.427,1.788,1.6167,-2,0,0
235.69,-2.427,1.788,1.6167,-2,0,0
235.79,-2.427,1.788,1.6167,-2,0,0
235.9,-2.427,1.788,1.6167,-2,0,0
236.0,-2.427,1.788,1.6167,-2,0,0
236.1,-2.427,1.788,1.6167,-2,0,0
236.21,-2.427,1.788,1.6167,-2,0,0
236.32,-2.427,1.788,1.6167,-2,0,0
236.42,-2.427,1.788,1.6167,-2,0,0
236.53,-2.427,1.788,1.6167,-2,0,0
236.64,-2.427,1.788,1.6167,-2,0,0
236.75,-2.427,1.788,1.6167,-2,0,0
236.85,-2.427,1.788,1.6167,-2,0,0
236.95,-2.427,1.788,1.6167,-2,0,0
237.05,-2.427,1.788,1.6167,-2,0,0
237.15,-2.427,1.788,1.6167,-2,0,0
237.26,-2.427,1.788,1.6167,-2,0,0
237.36,-2.427,1.788,1.6167,-2,0,0
237.46,-2.427,1.788,1.6167,-2,0,0
237.56,-2.427,1.788,1.6167,-2,0,0
237.67,-2.427,1.788,1.6167,-2,0,0
237.78,-2.427,1.788,1.6167,-2,0,0
237.88,-0.132,1.862,0.0459,-2,0,0
237.98,-2.427,1.788,1.6167,-2,0,0
238.08,-2.427,1.788,1.6167,-2,0,0
238.18,-2.427,1.788,1.6167,-2,0,0
238.29,-2.427,1.788,1.6167,-2,0,0
238.39,-0.132,1.862,0.0459,-2,0,0
238.5,-0.132,1.862,0.0459,-2,0,0
238.61,-2.427,1.788,1.6167,-2,0,0
238.71,-2.427,1.788,1.6167,-2,0,0
238.82,-2.427,1.788,1.6167,-2,0,0
238.92,-2.427,1.788,1.6167,-2,0,0
239.02,-2.427,1.788,1.6167,-2,0,0
239.13,-2.427,1.788,1.6167,-2,0,0
239.24,-2.427,1.788,1.6167,-2,0,0
239.34,-2.427,1.788,1.6167,-2,0,0
239.45,-2.427,1.788,1.6167,-2,0,0
239.56,-2.427,1.788,1.6167,-2,0,0
239.66,-0.132,1.862,0.0459,-2,0,0
239.76,-0.132,1.862,0.0459,-2,0,0
239.86,-0.132,1.862,0.0459,-2,0,0
239.96,-2.427,1.788,1.6167,-2,0,0
240.07,-2.427,1.788,1.6167,-2,0,0
240.17,-2.427,1.788,1.6167,-2,0,0
240.27,-2.427,1.788,1.6167,-2,0,0
240.38,-0.132,1.862,0.0459,-2,0,0
240.48,-2.427,1.788,1.6167,-2,0,0
240.59,-2.427,1.788,1.6167,-2,0,0
240.69,-0.132,1.862,0.0459,-2,0,0
240.79,-0.132,1.862,0.0459,-2,0,0
240.9,-0.132,1.862,0.0459,-2,0,0
241.0,-2.427,1.788,1.6167,-2,0,0
241.1,-0.132,1.862,0.0459,-2,0,0
241.21,-2.427,1.788,1.6167,-2,0,0
241.31,-0.132,1.862,0.0459,-2,0,0
241.41,-0.132,1.862,0.0459,-2,0,0
241.52,-2.427,1.788,1.6167,-2,0,0
241.62,-2.427,1.788,1.6167,-2,0,0
241.72,-0.132,1.862,0.0459,-2,0,0
241.83,-0.132,1.862,0.0459,-2,0,0
241.93,-0.132,1.862,0.0459,-2,0,0
242.03,-2.427,1.788,1.6167,-2,0,0
242.14,-2.427,1.788,1.6167,-2,0,0
242.24,-2.427,1.788,1.6167,-2,0,0
242.34,-2.427,1.788,1.6167,-2,0,0
242.45,-0.132,1.862,0.0459,-2,0,0
242.55,-2.427,1.788,1.6167,-2,0,0
242.65,-2.427,1.788,1.6167,-2,0,0
242.75,-0.132,1.862,0.0459,-2,0,0
242.86,-0.132,1.862,0.0459,-2,0,0
242.96,-0.132,1.862,0.0459,-2,0,0
243.06,-2.427,1.788,1.6167,-2,0,0
243.16,-2.427,1.788,1.6167,-2,0,0
243.27,-0.132,1.862,0.0459,-2,0,0
243.37,-2.427,1.788,1.6167,-2,0,0
243.48,-0.132,1.862,0.0459,-2,0,0
243.58,-0.132,1.862,0.0459,-2,0,0
243.69,-0.132,1.862,0.0459,-2,0,0
243.79,-2.427,1.788,1.6167,-2,0,0
243.9,-2.427,1.788,1.6167,-2,0,0
244.01,-2.427,1.788,1.6167,-2,0,0
244.12,-2.427,1.788,1.6167,-2,0,0
244.22,-2.427,1.788,1.6167,-2,0,0
244.32,-2.427,1.788,1.6167,-2,0,0
244.43,-2.427,1.788,1.6167,-2,0,0
244.53,-2.427,1.788,1.6167,-2,0,0
244.63,-2.427,1.788,1.6167,-2,0,0
244.74,-0.132,1.862,0.0459,-2,0,0
244.84,-0.132,1.862,0.0459,-2,0,0
244.94,-2.427,1.788,1.6167,-2,0,0
245.04,-2.427,1.788,1.6167,-2,0,0
245.15,-0.132,1.862,0.0459,-2,0,0
245.25,-2.427,1.788,1.6167,-2,0,0
245.35,-0.132,1.862,0.0459,-2,0,0
245.46,-2.427,1.788,1.6167,-2,0,0
245.56,-2.427,1.788,1.6167,-2,0,0
245.66,-0.132,1.862,0.0459,-2,0,0
245.77,-0.132,1.862,0.0459,-2,0,0
245.87,-0.132,1.862,0.0459,-2,0,0
245.97,-2.427,1.788,1.6167,-2,0,0
246.07,-2.427,1.788,1.6167,-2,0,0
246.18,-2.427,1.788,1.6167,-2,0,0
246.29,-2.427,1.788,1.6167,-2,0,0
246.39,-2.427,1.788,1.6167,-2,0,0
246.5,-2.427,1.788,1.6167,-2,0,0
246.6,-2.427,1.788,1.6167,-2,0,0
246.7,-2.427,1.788,1.6167,-2,0,0
246.81,-2.427,1.788,1.6167,-2,0,0
246.91,-2.427,1.788,1.6167,-2,0,0
247.01,-2.427,1.788,1.6167,-2,0,0
247.11,-2.427,1.788,1.6167,-2,0,0
247.22,-2.427,1.788,1.6167,-2,0,0
247.32,-2.427,1.788,1.6167,-2,0,0
247.42,-2.427,1.788,1.6167,-2,0,0
247.54,-2.427,1.788,1.6167,-2,0,0
247.64,-0.132,1.862,0.0459,-2,0,0
247.74,-0.132,1.862,0.0459,-2,0,0
247.85,-0.132,1.862,0.0459,-2,0,0
247.95,-0.132,1.862,0.0459,-2,0,0
248.05,-0.132,1.862,0.0459,-2,0,0
248.15,-0.132,1.862,0.0459,-2,0,0
248.26,-0.132,1.862,0.0459,-2,0,0
248.36,-2.427,1.788,1.6167,-2,0,0
248.46,-0.132,1.862,0.0459,-2,0,0
248.56,-0.132,1.862,0.0459,-2,0,0
248.67,-0.132,1.862,0.0459,-2,0,0
248.77,-2.427,1.788,1.6167,-2,0,0
248.87,-2.427,1.788,1.6167,-2,0,0
248.97,-2.427,1.788,1.6167,-2,0,0
249.08,-0.132,1.862,0.0459,-2,0,0
249.18,-2.427,1.788,1.6167,-2,0,0
249.28,-2.427,1.788,1.6167,-2,0,0
249.38,-2.427,1.788,1.6167,-2,0,0
249.48,-2.427,1.788,1.6167,-2,0,0
249.58,-2.427,1.788,1.6167,-2,0,0
249.69,-0.132,1.862,0.0459,-2,0,0
249.79,-0.132,1.862,0.0459,-2,0,0
249.89,-2.427,1.788,1.6167,-2,0,0
249.99,-2.427,1.788,1.6167,-2,0,0
250.09,-2.427,1.788,1.6167,-2,0,0
250.2,-0.132,1.862,0.0459,-2,0,0
250.3,-0.132,1.862,0.0459,-2,0,0
250.4,-2.427,1.788,1.6167,-2,0,0
250.51,-2.427,1.788,1.6167,-2,0,0
250.61,-0.132,1.862,0.0459,-2,0,0
250.71,-2.427,1.788,1.6167,-2,0,0
250.82,-2.427,1.788,1.6167,-2,0,0
250.92,-2.427,1.788,1.6167,-2,0,0
251.02,-0.132,1.862,0.0459,-2,0,0
251.13,-2.427,1.788,1.6167,-2,0,0
251.23,-2.427,1.788,1.6167,-2,0,0
251.34,-2.427,1.788,1.6167,-2,0,0
251.45,-2.427,1.788,1.6167,-2,0,0
251.55,-2.427,1.788,1.6167,-2,0,0
251.66,-2.427,1.788,1.6167,-2,0,0
251.76,-2.427,1.788,1.6167,-2,0,0
251.86,-2.427,1.788,1.6167,-2,0,0
251.97,-2.427,1.788,1.6167,-2,0,0
252.07,-2.427,1.788,1.6167,-2,0,0
252.17,-2.427,1.788,1.6167,-2,0,0
252.28,-2.427,1.788,1.6167,-2,0,0
252.38,-2.427,1.788,1.6167,-2,0,0
252.49,-2.427,1.788,1.6167,-2,0,0
252.59,-2.427,1.788,1.6167,-2,0,0
252.69,-2.427,1.788,1.6167,-2,0,0
252.8,-2.427,1.788,1.6167,-2,0,0
252.9,-2.427,1.788,1.6167,-2,0,0
253.01,-0.132,1.862,0.0459,-2,0,0
253.11,-2.427,1.788,1.6167,-2,0,0
253.21,-0.132,1.862,0.0459,-2,0,0
253.32,-0.132,1.862,0.0459,-2,0,0
253.42,-2.427,1.788,1.6167,-2,0,0
253.54,-2.427,1.788,1.6167,-2,0,0
253.64,-2.427,1.788,1.6167,-2,0,0
253.75,-2.427,1.788,1.6167,-2,0,0
253.85,-2.427,1.788,1.6167,-2,0,0
253.96,-2.427,1.788,1.6167,-2,0,0
254.06,-0.132,1.862,0.0459,-2,0,0
254.16,-0.132,1.862,0.0459,-2,0,0
254.26,-2.427,1.788,1.6167,-2,0,0
254.37,-2.427,1.788,1.6167,-2,0,0
254.47,-0.132,1.862,0.0459,-2,0,0
254.57,-0.132,1.862,0.0459,-2,0,0
254.68,-2.427,1.788,1.6167,-2,0,0
254.78,-2.427,1.788,1.6167,-2,0,0
254.89,-0.132,1.862,0.0459,-2,0,0
254.99,-0.132,1.862,0.0459,-2,0,0
255.09,-0.132,1.862,0.0459,-2,0,0
255.19,-2.427,1.788,1.6167,-2,0,0
255.29,-2.427,1.788,1.6167,-2,0,0
255.4,-2.427,1.788,1.6167,-2,0,0
